Property_ID,Location_City,Location_District,Listing_Date,Property_Type,Square_Footage,Bedrooms,Bathrooms,Year_Built,Build_Quality_Rating,Nearby_Amenities_Score,Market_Trend_Index,Sale_Price_GBP,Agent_Commission_Percentage,Days_On_Market,Transaction_Type,Revenue_Activity,Revenue_GBP_Monthly,Price_Boxcox
BG-LON-20220519-00151,London,Croydon,2022-05-19,Townhouse,2502,1,1,1982,6,6.0,1.1,1377703.41,1.06,107,Sale,Sale Commission,1216.97,633.87202648995
BG-GUI-20240504-00152,Guildford,Jacobs Well,2024-05-04,Townhouse,3557,3,2,1973,2,1.0,1.11,2095092.8,1.66,49,Lease,Residential Rent,116702.98,746.9385024390407
BG-GUI-20210609-00153,Guildford,Stoughton,2021-06-09,Detached House,3006,4,4,1987,2,1.0,0.9,1906220.59,1.65,60,Sale,Sale Commission,2621.05,719.8179450608428
BG-REA-20180630-00154,Reading,Kennet Island,2018-06-30,Detached House,1745,5,4,2001,5,9.0,1.01,1197689.39,2.97,176,Sale,Sale Commission,2964.28,600.0394985106287
BG-GUI-20210716-00155,Guildford,Burpham,2021-07-16,Townhouse,1056,5,5,1951,4,3.0,1.05,890914.87,1.14,149,Lease,Residential Rent,33948.76,534.3436195798797
BG-GUI-20220513-00156,Guildford,Burpham,2022-05-13,Detached House,1283,5,5,1984,6,10.0,1.14,1287709.49,2.47,79,Sale,Sale Commission,2650.54,617.3191198968385
BG-LON-20210124-00157,London,Ealing,2021-01-24,Detached House,1724,1,1,1970,7,4.0,0.88,588279.98,1.25,135,Lease,Student Housing,46385.02,454.08410388515006
BG-LON-20181224-00158,London,Croydon,2018-12-24,Townhouse,3013,2,2,1988,3,9.0,1.0,1406928.88,2.96,137,Lease,Airbnb/Short Let,60317.72,639.1051308758892
BG-REA-20180526-00159,Reading,Earley,2018-05-26,Detached House,724,5,2,1956,9,6.0,0.99,353741.4,2.11,169,Lease,Airbnb/Short Let,11760.12,371.8976974713049
BG-GUI-20241012-00160,Guildford,Jacobs Well,2024-10-12,Townhouse,3350,2,2,1989,7,2.0,1.1,1562599.25,1.7,116,Sale,Sale Commission,2213.68,665.9192562438118
BG-GUI-20250610-00161,Guildford,Guildford Town Centre,2025-06-10,Detached House,3426,4,1,1970,4,10.0,1.12,1617264.65,1.53,11,Sale,Sale Commission,2062.01,674.946789048369
BG-LON-20180915-00162,London,Camden,2018-09-15,Townhouse,2822,2,2,1979,3,3.0,0.98,1680990.6,2.31,39,Sale,Sale Commission,3235.91,685.238697830549
BG-REA-20241001-00163,Reading,Tilehurst,2024-10-01,Apartment,2537,2,2,2011,6,4.0,1.08,1406215.49,2.04,92,Lease,Airbnb/Short Let,57720.54,638.9781849322356
BG-GUI-20240913-00164,Guildford,Burpham,2024-09-13,Apartment,3048,3,2,1965,6,1.0,1.13,2162271.21,2.57,43,Lease,Residential Rent,51285.6,756.2236777290135
BG-LON-20211204-00165,London,Chelsea,2021-12-04,Apartment,2980,5,4,1956,5,3.0,1.13,2582162.32,2.16,38,Sale,Sale Commission,4647.89,810.6170863962752
BG-LON-20200717-00166,London,Hammersmith,2020-07-17,Townhouse,2164,4,4,2002,8,1.0,0.86,862312.72,2.17,121,Sale,Sale Commission,1559.35,527.5523217779496
BG-GUI-20201127-00167,Guildford,Park Barn,2020-11-27,Apartment,1472,1,1,2016,9,1.0,0.86,771395.99,1.44,164,Lease,Residential Rent,27785.87,505.00469454954816
BG-REA-20240801-00168,Reading,Whitley,2024-08-01,Detached House,1406,5,2,1987,2,9.0,1.07,991104.03,1.56,52,Lease,Airbnb/Short Let,40285.76,557.1355774938327
BG-GUI-20230101-00169,Guildford,Onslow Village,2023-01-01,Apartment,2309,4,2,2019,9,5.0,1.09,2053750.79,2.23,37,Lease,Residential Rent,65535.41,741.1337930555093
BG-LON-20180415-00170,London,Ealing,2018-04-15,Townhouse,2330,5,4,2018,10,1.0,0.99,1929047.16,1.95,170,Sale,Sale Commission,3134.7,723.180283509978
BG-LON-20191015-00171,London,Ealing,2019-10-15,Detached House,2266,4,3,2005,10,10.0,1.01,1207103.62,1.88,44,Sale,Sale Commission,1891.13,601.8829003017306
BG-GUI-20231111-00172,Guildford,Jacobs Well,2023-11-11,Apartment,3830,1,1,1954,1,2.0,1.08,1503174.82,2.07,87,Lease,Student Housing,99795.06,655.8845363719771
BG-GUI-20210304-00173,Guildford,Stoughton,2021-03-04,Townhouse,2720,4,3,1996,1,5.0,0.86,1130045.24,1.11,63,Sale,Sale Commission,1045.29,586.5265279151184
BG-GUI-20210422-00174,Guildford,Jacobs Well,2021-04-22,Apartment,524,3,2,1990,6,,0.94,319921.22,1.48,122,Sale,Sale Commission,394.57,357.501872899792
BG-GUI-20240413-00175,Guildford,Guildford Town Centre,2024-04-13,Townhouse,1102,5,2,2021,2,6.0,1.09,522363.52,2.08,40,Sale,Sale Commission,905.43,433.3970373173137
BG-LON-20220819-00176,London,Shoreditch,2022-08-19,Apartment,3195,2,1,1967,6,3.0,1.07,1577771.25,2.1,138,Sale,Sale Commission,2761.1,668.4438430162371
BG-REA-20190607-00177,Reading,Earley,2019-06-07,Detached House,3373,3,2,1952,2,,1.0,2166563.39,1.61,150,Sale,Sale Commission,2906.81,756.8109115329792
BG-GUI-20240117-00178,Guildford,Onslow Village,2024-01-17,Apartment,3219,5,2,1959,4,1.0,1.14,1669548.48,1.3,5,Lease,Residential Rent,79255.71,683.408514531116
BG-LON-20191227-00179,London,Islington,2019-12-27,Apartment,3782,2,2,1952,3,1.0,1.01,2440496.46,2.15,169,Sale,Sale Commission,4372.56,792.9127922797157
BG-LON-20250228-00180,London,Wimbledon,2025-02-28,Detached House,3161,1,1,1980,2,9.0,1.13,2248302.28,1.22,176,Sale,Sale Commission,2285.77,767.8612026098987
BG-GUI-20210526-00181,Guildford,Onslow Village,2021-05-26,Detached House,2206,2,2,1957,7,4.0,0.89,1407274.47,1.05,21,Sale,Sale Commission,1231.37,639.1666136259737
BG-REA-20221005-00182,Reading,Whitley,2022-10-05,Apartment,1100,4,2,1998,7,7.0,1.1,659482.14,1.76,101,Sale,Sale Commission,967.24,474.89759420775937
BG-REA-20241027-00183,Reading,Whitley,2024-10-27,Townhouse,3901,3,2,2010,6,8.0,1.07,2531409.61,1.84,96,Sale,Sale Commission,3881.49,804.3441393486376
BG-LON-20230806-00184,London,Islington,2023-08-06,Detached House,3972,5,1,1992,2,2.0,1.1,3403653.72,1.27,112,Sale,Sale Commission,3602.2,903.1382248387869
BG-LON-20190622-00185,London,Hammersmith,2019-06-22,Townhouse,1275,5,1,2008,2,6.0,1.0,857827.03,2.32,89,Sale,Sale Commission,1658.47,526.4748361152364
BG-REA-20181205-00186,Reading,Earley,2018-12-05,Apartment,849,5,5,1956,9,3.0,0.99,493640.56,1.98,27,Lease,Student Housing,21262.87,423.88375294784095
BG-REA-20200510-00187,Reading,Whitley,2020-05-10,Detached House,3470,1,1,1997,5,4.0,0.87,1725370.24,1.67,23,Lease,Residential Rent,67047.85,692.2662899180119
BG-GUI-20190207-00188,Guildford,Onslow Village,2019-02-07,Detached House,1297,2,2,1999,9,2.0,0.98,784167.96,2.77,144,Sale,Sale Commission,1810.12,508.2666794957673
BG-GUI-20211013-00189,Guildford,Guildford Town Centre,2021-10-13,Townhouse,3398,5,4,1960,1,4.0,1.09,2032750.03,1.74,43,Sale,Sale Commission,2947.49,738.157819649342
BG-GUI-20220802-00190,Guildford,Park Barn,2022-08-02,Townhouse,1610,4,1,1987,1,8.0,1.06,1206622.16,1.77,99,Sale,Sale Commission,1779.77,601.7888387232774
BG-GUI-20211019-00191,Guildford,Onslow Village,2021-10-19,Townhouse,3002,5,4,1987,7,8.0,1.06,2789065.28,2.22,47,Lease,Airbnb/Short Let,109401.8,835.4402385145198
BG-GUI-20240229-00192,Guildford,Onslow Village,2024-02-29,Apartment,3689,4,1,1990,1,3.0,1.07,2324451.6,1.8,68,Sale,Sale Commission,3486.68,777.9374592249627
BG-GUI-20210524-00193,Guildford,Merrow,2021-05-24,Townhouse,2176,4,2,1961,9,6.0,0.85,1330866.46,2.07,116,Lease,Airbnb/Short Let,70327.06,625.3422907229527
BG-GUI-20200323-00194,Guildford,Guildford Town Centre,2020-03-23,Apartment,2740,1,1,1995,3,7.0,0.86,958680.67,2.45,139,Lease,Airbnb/Short Let,66949.17,549.9200616496867
BG-REA-20221003-00195,Reading,Earley,2022-10-03,Detached House,2807,2,2,1952,10,2.0,1.11,1812321.11,1.35,113,Sale,Sale Commission,2038.86,705.7220274446156
BG-GUI-20220806-00196,Guildford,Guildford Town Centre,2022-08-06,Apartment,1357,5,3,1979,1,3.0,1.13,758837.48,2.1,83,Sale,Sale Commission,1327.97,501.7649497449984
BG-LON-20211130-00197,London,Richmond,2021-11-30,Townhouse,1463,3,1,1964,1,2.0,1.08,766267.25,1.44,54,Sale,Sale Commission,919.52,503.68553767141367
BG-REA-20180428-00198,Reading,Southcote,2018-04-28,Detached House,1113,4,3,2013,4,8.0,1.01,491899.17,2.96,21,Lease,Residential Rent,24845.52,423.296257784151
BG-GUI-20180323-00199,Guildford,Onslow Village,2018-03-23,Apartment,2658,1,1,1959,4,5.0,1.02,1291819.29,1.24,105,Lease,Airbnb/Short Let,97974.15,618.0901584069879
BG-REA-20231030-00200,Reading,Earley,2023-10-30,Detached House,3889,1,1,1999,2,4.0,1.09,1869496.99,2.31,147,Sale,Sale Commission,3598.78,714.3566561030394
BG-REA-20200402-00201,Reading,Coley,2020-04-02,Apartment,1188,5,5,2010,9,8.0,0.95,1019721.67,2.7,73,Sale,Sale Commission,2294.37,563.3854742688304
BG-LON-20250528-00202,London,Notting Hill,2025-05-28,Detached House,2693,1,1,1998,6,1.0,1.14,1603765.97,1.97,71,Sale,Sale Commission,2632.85,672.7351154026508
BG-REA-20240108-00203,Reading,Kennet Island,2024-01-08,Apartment,590,3,1,2003,1,1.0,1.08,377271.81,1.92,157,Sale,Sale Commission,603.63,381.424427780555
BG-LON-20221121-00204,London,Brixton,2022-11-21,Townhouse,3203,3,3,2007,1,3.0,1.13,1437651.36,1.94,125,Sale,Sale Commission,2324.2,644.5352946839473
BG-LON-20221001-00205,London,Hackney,2022-10-01,Apartment,1521,5,5,1959,6,5.0,1.08,1425879.09,2.51,157,Lease,Residential Rent,29986.92,642.4630019992992
BG-REA-20221206-00206,Reading,Whitley,2022-12-06,Townhouse,1695,3,2,2002,10,9.0,1.12,955197.65,2.3,74,Sale,Sale Commission,1830.8,549.1361463168513
BG-REA-20241202-00207,Reading,Earley,2024-12-02,Apartment,774,2,2,1955,1,3.0,1.09,427518.13,1.36,123,Lease,Residential Rent,15239.82,400.6179647821312
BG-REA-20210501-00208,Reading,Whitley,2021-05-01,Apartment,2932,1,1,1968,4,1.0,0.87,1226804.94,2.91,99,Sale,Sale Commission,2975.0,605.7124390091253
BG-REA-20200420-00209,Reading,Tilehurst,2020-04-20,Apartment,2430,3,1,1992,2,10.0,0.92,835959.92,2.01,116,Sale,Sale Commission,1400.23,521.1724141785836
BG-GUI-20220921-00210,Guildford,Stoughton,2022-09-21,Detached House,3960,2,1,1982,1,8.0,1.13,1465296.8,1.53,11,Lease,Airbnb/Short Let,64425.59,649.361418044591
BG-GUI-20191011-00211,Guildford,Park Barn,2019-10-11,Apartment,634,4,2,1956,1,1.0,1.01,345151.29,1.27,113,Sale,Sale Commission,365.29,368.32371821220346
BG-GUI-20240524-00212,Guildford,Merrow,2024-05-24,Townhouse,3505,3,3,2002,8,6.0,1.07,2148930.51,2.39,120,Sale,Sale Commission,4279.95,754.3939204986965
BG-GUI-20180114-00213,Guildford,Guildford Town Centre,2018-01-14,Detached House,2163,5,3,2006,8,5.0,0.98,1132730.76,1.06,122,Sale,Sale Commission,1000.58,587.0722678851567
BG-REA-20180425-00214,Reading,Tilehurst,2018-04-25,Detached House,1450,2,1,1997,9,10.0,0.99,744124.62,2.1,58,Lease,Airbnb/Short Let,41805.82,497.9275693002407
BG-GUI-20230220-00215,Guildford,Burpham,2023-02-20,Apartment,1300,1,1,2023,4,6.0,1.06,877585.76,1.68,46,Sale,Sale Commission,1228.62,531.1955599094273
BG-REA-20250222-00216,Reading,Caversham,2025-02-22,Apartment,3149,1,1,2025,5,1.0,1.12,1659322.09,2.17,58,Lease,Airbnb/Short Let,66107.3,681.766304047236
BG-LON-20180722-00217,London,Notting Hill,2018-07-22,Townhouse,3451,3,2,1996,10,1.0,0.99,1864404.71,1.23,89,Lease,Airbnb/Short Let,57083.85,713.5942165760821
BG-GUI-20200125-00218,Guildford,Burpham,2020-01-25,Townhouse,1072,1,1,2001,3,10.0,0.99,548424.93,2.09,119,Sale,Sale Commission,955.17,441.75641514206285
BG-REA-20210903-00219,Reading,Kennet Island,2021-09-03,Apartment,3123,1,1,2008,1,8.0,1.09,1357229.81,2.11,153,Lease,Student Housing,104481.98,630.1655752000883
BG-REA-20201005-00220,Reading,Coley,2020-10-05,Townhouse,1266,2,1,1973,9,8.0,0.95,838153.9,2.57,101,Sale,Sale Commission,1795.05,521.7082087377959
BG-REA-20220430-00221,Reading,Tilehurst,2022-04-30,Apartment,2965,1,1,2022,5,9.0,1.06,2151373.54,1.31,90,Sale,Sale Commission,2348.58,754.7295138721129
BG-LON-20230519-00222,London,Chelsea,2023-05-19,Detached House,2293,5,1,1984,7,5.0,1.1,2458551.61,1.99,153,Sale,Sale Commission,4077.1,795.2034444473279
BG-GUI-20180331-00223,Guildford,Burpham,2018-03-31,Detached House,1042,3,1,1972,2,6.0,1.01,723028.84,2.09,71,Sale,Sale Commission,1259.28,492.34378926134696
BG-GUI-20221219-00224,Guildford,Merrow,2022-12-19,Detached House,618,1,1,1989,8,4.0,1.14,464595.28,2.36,75,Sale,Sale Commission,913.7,413.91385674438385
BG-LON-20240113-00225,London,Richmond,2024-01-13,Apartment,1932,3,3,1984,6,10.0,1.15,1774246.96,2.85,100,Sale,Sale Commission,4213.84,699.8795851162748
BG-REA-20220813-00226,Reading,Tilehurst,2022-08-13,Apartment,2272,3,1,1998,5,7.0,1.08,1553716.33,2.2,63,Sale,Sale Commission,2848.48,664.4342138799166
BG-REA-20190317-00227,Reading,Kennet Island,2019-03-17,Apartment,954,2,2,1970,7,8.0,1.0,702186.29,1.42,55,Sale,Sale Commission,830.92,486.7285829152666
BG-REA-20230901-00228,Reading,Tilehurst,2023-09-01,Apartment,2160,5,4,1989,2,10.0,1.14,1602436.35,2.97,127,Sale,Sale Commission,3966.03,672.5166522371176
BG-LON-20230207-00229,London,Chelsea,2023-02-07,Detached House,2691,1,1,2019,1,6.0,1.14,1842336.11,2.18,14,Sale,Sale Commission,3346.91,710.275241016283
BG-GUI-20190101-00230,Guildford,Merrow,2019-01-01,Townhouse,584,5,2,2009,4,9.0,0.99,256242.84,1.48,116,Lease,Airbnb/Short Let,12908.97,327.6373946841042
BG-LON-20180111-00231,London,Shoreditch,2018-01-11,Townhouse,2340,4,3,2008,4,2.0,1.0,1243205.09,1.3,126,Sale,Sale Commission,1346.81,608.8717873518807
BG-REA-20220222-00232,Reading,Tilehurst,2022-02-22,Detached House,1737,1,1,1953,3,2.0,1.08,1011867.39,1.2,144,Sale,Sale Commission,1011.87,561.6809190147326
BG-LON-20211127-00233,London,Brixton,2021-11-27,Detached House,1686,3,2,2011,3,5.0,1.07,703008.41,1.73,31,Sale,Sale Commission,1013.5,486.9519823280645
BG-REA-20180426-00234,Reading,Earley,2018-04-26,Detached House,3294,2,1,2002,5,10.0,0.99,1714129.81,1.4,120,Lease,Residential Rent,106221.45,690.4968737096889
BG-REA-20191029-00235,Reading,Kennet Island,2019-10-29,Detached House,3409,1,1,1951,6,4.0,1.0,1848024.15,2.61,178,Lease,Residential Rent,109206.55,711.1329948367298
BG-REA-20240630-00236,Reading,Southcote,2024-06-30,Detached House,3699,4,4,1984,6,2.0,1.13,2461553.88,1.25,153,Sale,Sale Commission,2564.12,795.5833457668541
BG-GUI-20210904-00237,Guildford,Onslow Village,2021-09-04,Detached House,2971,1,1,1959,5,10.0,1.1,1321305.68,2.1,32,Sale,Sale Commission,2312.28,623.5787180779953
BG-REA-20240428-00238,Reading,Caversham,2024-04-28,Townhouse,2826,3,1,2014,10,2.0,1.13,1761592.72,1.42,62,Sale,Sale Commission,2084.55,697.920892513355
BG-LON-20220529-00239,London,Richmond,2022-05-29,Detached House,2408,1,1,1962,8,7.0,1.1,1003631.06,2.33,17,Sale,Sale Commission,1948.72,559.884760079345
BG-REA-20220425-00240,Reading,Whitley,2022-04-25,Apartment,1143,5,3,2001,7,4.0,1.07,752711.75,2.13,105,Sale,Sale Commission,1336.06,500.1728109318039
BG-GUI-20180126-00241,Guildford,Onslow Village,2018-01-26,Townhouse,1463,5,4,1958,10,4.0,1.02,1297048.07,1.94,142,Sale,Sale Commission,2096.89,619.0689690532253
BG-REA-20200630-00242,Reading,Caversham,2020-06-30,Detached House,2843,5,5,2007,2,6.0,0.87,1550434.49,2.7,60,Sale,Sale Commission,3488.48,663.8842477180458
BG-LON-20220810-00243,London,Shoreditch,2022-08-10,Detached House,1850,4,2,1991,10,5.0,1.12,1191547.53,1.95,145,Sale,Sale Commission,1936.26,598.8320921438853
BG-REA-20180706-00244,Reading,Whitley,2018-07-06,Townhouse,1740,4,1,2010,5,8.0,1.01,1228012.11,2.43,76,Sale,Sale Commission,2486.72,605.9458650293931
BG-LON-20211012-00245,London,Hammersmith,2021-10-12,Townhouse,3122,5,3,1979,5,1.0,1.06,1809248.22,2.38,19,Lease,Airbnb/Short Let,91288.15,705.2532886264362
BG-GUI-20180212-00246,Guildford,Onslow Village,2018-02-12,Detached House,3519,4,2,1979,1,,0.99,2321439.73,1.51,159,Sale,Sale Commission,2921.14,777.5427776625188
BG-GUI-20191130-00247,Guildford,Jacobs Well,2019-11-30,Detached House,1450,5,5,2008,10,9.0,1.02,1266763.32,2.75,45,Lease,Student Housing,35771.28,613.3659089559354
BG-GUI-20231108-00248,Guildford,Onslow Village,2023-11-08,Detached House,3174,4,2,2005,8,1.0,1.11,2487142.49,2.1,51,Sale,Sale Commission,4352.5,798.8098697570267
BG-LON-20210118-00249,London,Greenwich,2021-01-18,Detached House,3140,2,2,2013,1,2.0,0.91,1640978.86,1.02,27,Lease,Airbnb/Short Let,90538.13,678.8051101208704
BG-REA-20210914-00250,Reading,Kennet Island,2021-09-14,Townhouse,1706,1,1,1990,1,9.0,1.11,683043.45,1.66,55,Sale,Sale Commission,944.88,481.48102767882494
BG-LON-20181119-00251,London,Ealing,2018-11-19,Detached House,510,4,4,1967,9,,1.0,260576.87,1.64,121,Lease,Student Housing,15798.39,329.8049927351445
BG-GUI-20200519-00252,Guildford,Burpham,2020-05-19,Apartment,1324,5,4,1989,8,10.0,0.86,691268.78,1.78,36,Lease,Airbnb/Short Let,44448.56,483.74665659663145
BG-GUI-20180506-00253,Guildford,Onslow Village,2018-05-06,Apartment,524,2,2,1991,6,6.0,0.99,197802.19,1.31,13,Sale,Sale Commission,215.93,295.92111291280025
BG-LON-20210702-00254,London,Shoreditch,2021-07-02,Apartment,3690,2,2,1992,9,7.0,1.07,1853496.0,1.7,116,Lease,Student Housing,124204.39,711.9566291037302
BG-GUI-20190609-00255,Guildford,Jacobs Well,2019-06-09,Detached House,2801,3,3,1955,6,10.0,1.01,1212029.07,1.6,136,Sale,Sale Commission,1616.04,602.8438609181472
BG-LON-20191104-00256,London,Richmond,2019-11-04,Townhouse,584,4,1,1993,2,2.0,1.0,316214.93,1.4,99,Sale,Sale Commission,368.92,355.8688029918905
BG-GUI-20180823-00257,Guildford,Burpham,2018-08-23,Detached House,1997,5,2,1978,8,8.0,0.98,1694705.29,1.14,150,Sale,Sale Commission,1609.97,687.4223985714688
BG-LON-20241027-00258,London,Greenwich,2024-10-27,Detached House,925,4,4,1983,8,1.0,1.12,614605.54,1.51,123,Sale,Sale Commission,773.38,461.9497342853052
BG-LON-20201220-00259,London,Brixton,2020-12-20,Detached House,996,1,1,1983,7,10.0,0.92,647035.84,2.58,124,Sale,Sale Commission,1391.13,471.36186551194555
BG-LON-20241219-00260,London,Shoreditch,2024-12-19,Townhouse,3305,4,2,1970,3,8.0,1.07,2271127.83,2.68,144,Lease,Residential Rent,128715.3,770.9030920131221
BG-GUI-20240730-00261,Guildford,Merrow,2024-07-30,Townhouse,1357,2,2,2007,1,7.0,1.06,499044.14,1.31,15,Sale,Sale Commission,544.79,425.69876024109425
BG-LON-20190221-00262,London,Hammersmith,2019-02-21,Townhouse,1311,4,2,1973,10,5.0,0.99,1058732.48,2.74,71,Sale,Sale Commission,2417.44,571.735213921822
BG-GUI-20210423-00263,Guildford,Guildford Town Centre,2021-04-23,Detached House,1074,5,2,1959,7,6.0,0.91,531658.65,2.93,45,Lease,Student Housing,34043.6,436.4070968420853
BG-REA-20220513-00264,Reading,Tilehurst,2022-05-13,Townhouse,2677,1,1,1997,3,1.0,1.12,1251468.57,1.15,94,Sale,Sale Commission,1199.32,610.4540501791626
BG-GUI-20180826-00265,Guildford,Onslow Village,2018-08-26,Townhouse,2492,4,3,1953,10,1.0,0.98,1023915.44,1.08,12,Lease,Airbnb/Short Let,47683.7,564.2923387699143
BG-REA-20240112-00266,Reading,Kennet Island,2024-01-12,Townhouse,3728,2,2,1978,6,10.0,1.12,2776222.92,1.39,133,Sale,Sale Commission,3215.79,833.9328367989842
BG-REA-20190621-00267,Reading,Southcote,2019-06-21,Detached House,3650,5,1,1951,10,1.0,1.02,2102978.76,2.34,51,Sale,Sale Commission,4100.81,748.0377925555681
BG-REA-20180815-00268,Reading,Whitley,2018-08-15,Detached House,3686,2,2,2007,1,2.0,1.0,1651709.68,2.09,85,Sale,Sale Commission,2876.73,680.5398492020155
BG-GUI-20220821-00269,Guildford,Park Barn,2022-08-21,Apartment,800,1,1,2022,3,10.0,1.08,458050.72,2.89,155,Sale,Sale Commission,1103.14,411.6152814014315
BG-GUI-20230428-00270,Guildford,Merrow,2023-04-28,Apartment,2029,1,1,1968,1,10.0,1.13,1078527.41,2.2,41,Lease,Residential Rent,52037.51,575.9003866323535
BG-GUI-20191229-00271,Guildford,Onslow Village,2019-12-29,Apartment,3762,4,2,1970,3,6.0,1.01,2534735.77,1.51,5,Lease,Residential Rent,63950.31,804.7575832680092
BG-LON-20181216-00272,London,Wimbledon,2018-12-16,Townhouse,2731,1,1,2001,2,8.0,0.99,1205063.79,2.08,147,Sale,Sale Commission,2088.78,601.4842270137756
BG-REA-20240130-00273,Reading,Tilehurst,2024-01-30,Detached House,2587,1,1,1950,3,8.0,1.1,985305.55,1.81,12,Lease,Residential Rent,70982.23,555.855866057901
BG-REA-20210529-00274,Reading,Coley,2021-05-29,Townhouse,3293,1,1,1993,5,5.0,0.86,1217746.73,1.24,179,Sale,Sale Commission,1258.34,603.9564001519769
BG-REA-20240808-00275,Reading,Earley,2024-08-08,Apartment,3681,3,3,1961,3,9.0,1.06,2662864.0,1.95,21,Lease,Student Housing,120017.61,820.4386757823006
BG-GUI-20210719-00276,Guildford,Guildford Town Centre,2021-07-19,Detached House,1315,3,3,2017,8,1.0,1.08,810632.04,2.83,114,Lease,Residential Rent,36640.01,514.9239718036116
BG-REA-20241109-00277,Reading,Earley,2024-11-09,Detached House,2662,4,1,1987,9,8.0,1.12,1289550.38,2.64,69,Lease,Airbnb/Short Let,75646.28,617.6646740810686
BG-LON-20220626-00278,London,Chelsea,2022-06-26,Detached House,3083,2,1,1991,8,1.0,1.08,2375791.05,2.81,10,Sale,Sale Commission,5563.31,784.6176609458884
BG-LON-20210712-00279,London,Hammersmith,2021-07-12,Townhouse,1187,1,1,2010,8,3.0,1.13,705495.79,1.27,66,Sale,Sale Commission,746.65,487.6269237126331
BG-REA-20250506-00280,Reading,Caversham,2025-05-06,Townhouse,764,2,2,1992,4,9.0,1.15,566239.17,2.55,138,Sale,Sale Commission,1203.26,447.3319006074881
BG-GUI-20230929-00281,Guildford,Stoughton,2023-09-29,Detached House,2755,1,1,2014,5,9.0,1.13,1722785.99,2.13,15,Sale,Sale Commission,3057.95,691.860113116092
BG-GUI-20180912-00282,Guildford,Stoughton,2018-09-12,Apartment,3097,3,3,1961,5,2.0,1.01,2137408.83,2.54,82,Lease,Student Housing,106970.8,752.8080693682542
BG-GUI-20210508-00283,Guildford,Burpham,2021-05-08,Apartment,1408,5,2,2007,9,7.0,0.92,1153147.62,1.13,169,Sale,Sale Commission,1085.88,591.1957234986086
BG-GUI-20250604-00284,Guildford,Park Barn,2025-06-04,Townhouse,1410,1,1,2020,4,3.0,1.05,699530.84,2.39,81,Sale,Sale Commission,1393.23,486.005910479639
BG-REA-20220409-00285,Reading,Kennet Island,2022-04-09,Townhouse,1326,1,1,1960,5,9.0,1.1,926531.68,1.14,60,Sale,Sale Commission,880.21,542.6171135743534
BG-GUI-20180121-00286,Guildford,Park Barn,2018-01-21,Apartment,2052,1,1,1968,10,8.0,0.99,1442062.75,1.05,37,Sale,Sale Commission,1261.8,645.309172771548
BG-REA-20220819-00287,Reading,Kennet Island,2022-08-19,Townhouse,2969,1,1,1976,10,3.0,1.1,1862612.74,1.74,134,Sale,Sale Commission,2700.79,713.3256125323963
BG-LON-20230210-00288,London,Wimbledon,2023-02-10,Townhouse,2280,2,2,1996,8,5.0,1.14,1265727.85,1.73,53,Sale,Sale Commission,1824.76,613.1694520727431
BG-LON-20241116-00289,London,Croydon,2024-11-16,Apartment,3464,5,1,1999,5,8.0,1.13,2760925.33,1.86,140,Sale,Sale Commission,4279.43,832.1316862040252
